agegroup	male	ethnicity	var	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10
3	0	2	"cancer_exhaem_cat_3"	.0102767	.007323	.0139427	.0350631	.0233333	.010107	.0084656	.014218	.0167732	.0151685
3	0	2	"cancer_exhaem_cat_4"	.0150198	.0195281	.020914	.0238429	.0183333	.0208086	.0126984	.0155721	.0319489	.0247191
3	0	2	"cancer_haem_cat_2"	0	0	0	.0014025	0	.0005945	0	.000677	0	0
3	0	2	"cancer_haem_cat_3"	0	.0008137	.0023238	.002805	0	.0017836	.0021164	.0013541	.0007987	0
3	0	2	"cancer_haem_cat_4"	.0007905	.0032547	.0023238	.0014025	.0133333	.0005945	.0021164	.0013541	.0039936	.0016854
3	0	2	"chronic_cardiac_disease"	.0063241	.0634662	.0116189	.0168303	.0183333	.0374554	.037037	.0209885	.0303514	.0269663
3	0	2	"chronic_liver_disease"	.0031621	.0089504	.0069713	.002805	.0033333	.010107	.0137566	.0088016	.0087859	.008427
3	0	2	"chronic_respiratory_disease"	.0063241	.0219691	.0232378	.0252454	.015	.0196195	.0772487	.0162492	.0247604	.0207865
3	0	2	"diabcat_2"	.0316206	.1790073	.0999225	.0659187	.1083333	.1409037	.1015873	.0812458	.0607029	.1011236
3	0	2	"diabcat_3"	.0055336	.0764849	.020914	.0364656	.0383333	.0642093	.042328	.0385917	.0207668	.0348315
3	0	2	"diabcat_4"	.0047431	.0268511	.0271108	.0084151	.02	.0231867	.0232804	.0169262	.0151757	.0230337
3	0	2	"htdiag_or_highbp"	0	.9617575	0	.0869565	.4483333	1	.4285714	0	.1789137	.4758427
3	0	2	"imd_2"	.6379446	0	0	0	.57	.1890606	.1206349	0	.3666134	0
3	0	2	"imd_3"	0	0	0	.7769986	0	0	0	0	0	1
3	0	2	"imd_4"	0	0	.996127	0	0	.6533888	0	0	.35623	0
3	0	2	"imd_5"	0	.9275834	0	0	0	0	.7079365	.9918754	0	0
3	0	2	"obese4cat_2"	0	.2473556	.1665376	.1388499	.98	.1575505	.1555556	.2024374	.0599042	.194382
3	0	2	"obese4cat_3"	.027668	.167616	.0650658	.0729313	0	.1307967	.0910053	.1002031	.0607029	.0870787
3	0	2	"obese4cat_4"	.0181818	.1318145	.0348567	.0392707	0	.0891795	.0603175	.0460393	.0407348	.0544944
3	0	2	"organ_transplant"	0	.0056957	0	0	.0016667	.0023781	0	.000677	.0015974	.0016854
3	0	2	"other_immunosuppression"	.0189723	.0276648	.0278854	.0112202	.0316667	.0398335	.0169312	.0589032	.0111821	.0235955
3	0	2	"other_neuro"	.0031621	.012205	.0054222	.0084151	.0166667	.0077289	.010582	.0121869	.0103834	.0067416
3	0	2	"ra_sle_psoriasis"	.0229249	.0447518	.0387297	.1220196	.06	.0445898	.0634921	.0399458	.0463259	.0382022
3	0	2	"reduced_kidney_function_cat_2"	.0094862	.0414972	.0139427	.0224404	.0616667	.0410226	.0285714	.0216655	.0199681	.0252809
3	0	2	"reduced_kidney_function_cat_3"	0	.0105777	0	0	.0033333	.0053508	.0031746	0	.0031949	.0044944
3	0	2	"smoke_nomiss_2"	0	.3539463	0	.7265077	.32	.1753864	0	.3256601	.994409	.111236
3	0	2	"smoke_nomiss_3"	.0600791	0	.2207591	.0070126	.0566667	.0879905	.9936508	0	0	.1938202
3	0	2	"spleen"	.0023715	.0040683	.0023238	.002805	.0083333	.0023781	.0031746	.0027082	.0039936	.002809
3	0	2	"stroke_dementia"	.0007905	.0301058	.0054222	.002805	.0066667	.0142687	.0137566	.0108328	.0103834	.0134831
3	1	2	"N"	.0113865	.1496986	.0255358	.058858	.0522438	.1394005	.1515405	.1424983	.1440891	.1247488
3	1	2	"asthmacat_2"	.375	.1034676	0	.0910384	.1458333	.1027027	.1469613	.1169213	.100523	.085906
3	1	2	"asthmacat_3"	.0367647	.0111857	0	.002845	.0144231	.0138138	.0116022	.0123384	.0116212	.0087248
3	1	2	"cancer_exhaem_cat_2"	0	.0011186	0	.0014225	0	.0024024	.0022099	.0029377	.0046485	.0013423
3	1	2	"cancer_exhaem_cat_3"	.0147059	.0050336	0	.0071124	.0144231	.0084084	.0104972	.0076381	.009878	.0020134
3	1	2	"cancer_exhaem_cat_4"	.0147059	.0050336	0	.002845	.0112179	.0102102	.0082873	.0099882	.0110401	.004698
3	1	2	"cancer_haem_cat_2"	0	0	0	0	0	.0006006	0	.0011751	.0011621	0
3	1	2	"cancer_haem_cat_3"	0	.0022371	0	.0014225	.0016026	.0006006	.0016575	.0011751	.0005811	.0033557
3	1	2	"cancer_haem_cat_4"	.0147059	.0016779	0	.0014225	.0016026	.0042042	.0033149	.0017626	.0029053	.004698
3	1	2	"chronic_cardiac_disease"	.0294118	.0357942	0	.0398293	.176282	.0354354	.0552486	.0458284	.0871586	.0315436
3	1	2	"chronic_liver_disease"	.0073529	.0106264	0	.0071124	.025641	.0072072	.0116022	.0082256	.0116212	.0107383
3	1	2	"chronic_respiratory_disease"	0	.0285235	0	.0256046	.0192308	.0084084	.0220994	.0141011	.0255665	.0308725
3	1	2	"diabcat_2"	0	.0721477	0	.059744	.9823718	.0708709	0	.0099882	.0854155	.0691275
3	1	2	"diabcat_3"	.0147059	.0402685	0	.0227596	0	.0402402	.0657459	.0616921	.0883207	.0389262
3	1	2	"diabcat_4"	.0294118	.0302013	0	.0227596	0	.0198198	.0254144	.0317274	.0337013	.0167785
3	1	2	"htdiag_or_highbp"	0	.3646532	0	0	.7163461	.4402402	.2983426	.4571093	.9965137	0
3	1	2	"imd_2"	0	0	0	.3214794	.0416667	1	0	0	0	0
3	1	2	"imd_3"	0	0	0	.4324324	.2932692	0	0	1	0	0
3	1	2	"imd_4"	0	1	0	0	.2916667	0	.4160221	0	0	0
3	1	2	"imd_5"	0	0	0	0	.1923077	0	.2900552	0	.8047647	.9919463
3	1	2	"obese4cat_2"	.4852941	.1521253	0	.1123755	.2916667	.1873874	.2116022	.1880141	.2643812	.1402685
3	1	2	"obese4cat_3"	.0882353	.0469799	0	.0142248	.1121795	.0534535	.040884	.0517039	.0761185	.0201342
3	1	2	"obese4cat_4"	0	.0139821	0	.0128023	.0608974	.0174174	.0176796	.012926	.030215	.0080537
3	1	2	"organ_transplant"	0	.0005593	0	0	.0096154	.0012012	.0027624	.0023502	.0069727	.0006711
3	1	2	"other_immunosuppression"	.0735294	.0218121	0	.0142248	.0336538	.0192192	.0287293	.0217391	.040674	.0342282
3	1	2	"other_neuro"	.0220588	.0044743	0	.0113798	.0112179	.0018018	.0082873	.0023502	.0069727	.0100671
3	1	2	"ra_sle_psoriasis"	.0294118	.0318792	0	.0312945	.0480769	.0282282	.039779	.0381904	.0348634	.0463087
3	1	2	"reduced_kidney_function_cat_2"	.0735294	.0251678	0	.0213371	.0560897	.0306306	.0331492	.0381904	.0470657	.0120805
3	1	2	"reduced_kidney_function_cat_3"	.0073529	.0011186	0	0	.0064103	.0024024	.0016575	.0035253	.0075537	.0006711
3	1	2	"smoke_nomiss_2"	0	0	0	0	.6121795	.3741742	1	.386604	.2190587	0
3	1	2	"smoke_nomiss_3"	0	.3892618	0	1	.0560897	.0732733	0	.0963572	.2858803	.4805369
3	1	2	"spleen"	0	.0027964	0	.0014225	0	.0048048	.0044199	.0029377	.0023242	.0040268
3	1	2	"stroke_dementia"	0	.0106264	0	.0128023	.0384615	.006006	.0165746	.0117509	.019756	.0053691
3	0	3	"N"	.0396	.23235	.03855	.0374	.10985	.22015	.09885	.10605	.0381	.0791
3	0	3	"asthmacat_2"	0	.1265332	.156939	.157754	.1538462	.1017488	.1213961	.1084394	.1496063	.1441214
3	0	3	"asthmacat_3"	0	.0380891	.0233463	.0561497	.0209376	.0206677	.0237734	.0183876	.0341207	.0404551
3	0	3	"cancer_exhaem_cat_2"	0	.0032279	0	.0040107	.005462	.0036339	.0035407	.000943	0	.0031606
3	0	3	"cancer_exhaem_cat_3"	0	.0088229	.0246433	.0147059	.0118343	.0102203	.0136571	.0117869	.0131234	.017067
3	0	3	"cancer_exhaem_cat_4"	0	.0139875	.0168612	.0227273	.0232135	.017261	.0177036	.0160302	.0209974	.0189633
3	0	3	"cancer_haem_cat_2"	0	0	0	0	.0009103	.0002271	0	0	0	.0012642
3	0	3	"cancer_haem_cat_3"	0	.0004304	0	0	.0004552	.0009085	.0015175	.0014144	.0013123	.0025284
3	0	3	"cancer_haem_cat_4"	0	.001076	.002594	.0013369	.002731	.0009085	.0040465	.0004715	.0026247	.005689
3	0	3	"chronic_cardiac_disease"	0	.0432537	.0285344	.0548128	.0295858	.027027	.0556399	.018859	.0459318	.0992415
3	0	3	"chronic_liver_disease"	0	.0094685	.0064851	.0080214	.0077378	.0059051	.0070814	.0047148	.0052493	.0082174
3	0	3	"chronic_respiratory_disease"	0	.0200129	.0233463	.040107	.0154756	.0129457	.0156803	.0136728	.0065617	.022756
3	0	3	"diabcat_2"	0	0	.1413748	.9291444	.0755576	.1258233	.2245827	.1749175	.1627297	.9917825
3	0	3	"diabcat_3"	0	.1577362	.0246433	0	.0500683	.0949353	.1026808	.0504479	.1207349	0
3	0	3	"diabcat_4"	0	.0337852	.0207523	0	.0195721	.0367931	.030349	.0259312	.0328084	.0006321
3	0	3	"htdiag_or_highbp"	0	.3757263	0	0	.2571689	.3113786	.9984825	0	.5656168	.9879899
3	0	3	"imd_2"	0	0	.2697795	0	.9412836	0	0	0	.1194226	.1302149
3	0	3	"imd_3"	0	0	.3968872	0	0	0	.7440566	1	0	0
3	0	3	"imd_4"	0	0	0	0	0	.9988644	0	0	.7769029	.363464
3	0	3	"imd_5"	0	.9741769	0	.7981284	0	0	0	0	0	.4266751
3	0	3	"obese4cat_2"	0	.2392942	.1193255	.2165775	.1379153	.196457	.2281234	.1650165	.2349081	.2793932
3	0	3	"obese4cat_3"	0	.093824	.0324254	.1470588	.0459718	.0638201	.0839656	.0429043	.0695538	.1554994
3	0	3	"obese4cat_4"	0	.0365827	.0077821	.0641711	.0168411	.0258914	.0450177	.0108439	.0341207	.068268
3	0	3	"organ_transplant"	0	.0023671	0	0	.0022758	.0024983	.005564	.000943	.0026247	.0050569
3	0	3	"other_immunosuppression"	0	.0053798	.0233463	.0093583	.0040965	.0045424	.0040465	.0037718	.0170604	.0044248
3	0	3	"other_neuro"	0	.0068862	.0116732	.0053476	.0068275	.0065864	.0045524	.0047148	.0091864	.0063211
3	0	3	"ra_sle_psoriasis"	0	.0553045	.1374838	.0641711	.0500683	.0522371	.0687911	.0528053	.0800525	.0587863
3	0	3	"reduced_kidney_function_cat_2"	0	.0124812	.0077821	.0080214	.0104688	.0118101	.0268083	.0047148	.0131234	.0259166
3	0	3	"reduced_kidney_function_cat_3"	0	.0038735	0	.0013369	.0022758	.0027254	.0045524	0	.0052493	.0063211
3	0	3	"smoke_nomiss_2"	0	.1078115	.9053178	.0882353	0	0	.0870005	0	1	.0821745
3	0	3	"smoke_nomiss_3"	0	.0370131	.0038911	.0294118	.0500683	.0324779	.0257967	.0363036	0	.0290771
3	0	3	"spleen"	0	.0017215	0	0	.0018207	.0002271	.0015175	.0004715	0	0
3	0	3	"stroke_dementia"	0	.012266	.0064851	.0106952	.005462	.0079491	.0151745	.0061292	.011811	.0240202
3	1	3	"N"	.06415	.071	.00685	.12955	.1153	.0353	.0571	.2182	.1427	.15985
3	1	3	"asthmacat_2"	.04053	.1408451	.4890511	.0964878	.1153513	.1048159	.119965	.0831806	.1016118	.0888333
3	1	3	"asthmacat_3"	.0031177	.0239437	.0072993	.0119645	.0221162	.0155807	.0157618	.0119157	.0185704	.0156397
3	1	3	"cancer_exhaem_cat_2"	.0007794	.0014085	0	.0015438	.0017346	.0028329	.0008757	.001604	.0031535	.0018768
3	1	3	"cancer_exhaem_cat_3"	.0046765	.0049296	.0072993	.0034736	.0069384	.0028329	.0096322	.0036664	.0042046	.0040663
3	1	3	"cancer_exhaem_cat_4"	.0023383	.0070423	.0291971	.0054033	.0069384	0	.0061296	.0034372	.0049054	.0043791
3	1	3	"cancer_haem_cat_2"	0	.0007042	0	0	0	.0042493	.0008757	0	0	0
3	1	3	"cancer_haem_cat_3"	0	.0021127	0	.0011579	.0004337	0	.0008757	.0018332	.0021023	.001564
3	1	3	"cancer_haem_cat_4"	.0007794	.0035211	0	.0023157	.0026019	.0014164	.0017513	.0020623	.0024527	.0025023
3	1	3	"chronic_cardiac_disease"	.020265	.1338028	.0583942	.0640679	.1066782	.1232295	.1602452	.0728689	.1131745	.0713169
3	1	3	"chronic_liver_disease"	.0015588	.0140845	.0072993	.0123504	.0151778	.0226629	.0148862	.0082493	.015417	.0103222
3	1	3	"chronic_respiratory_disease"	.0038971	.0352113	.0510949	.0212273	.0242845	.0184136	.0341506	.018561	.0311843	.028777
3	1	3	"diabcat_2"	.0475448	.221831	0	0	.1695577	.2351275	.9711033	.1993584	.1555711	.1373162
3	1	3	"diabcat_3"	.0381917	.1823944	.3211679	.1354689	.1461405	.1543909	0	.1097617	.1576734	.0891461
3	1	3	"diabcat_4"	.0116913	.0352113	.0072993	.0509456	.0411969	.0651558	0	.0417049	.0388928	.0319049
3	1	3	"htdiag_or_highbp"	0	.6119719	0	.3932844	.4488291	.4929178	.5367776	.4310266	.9996496	0
3	1	3	"imd_2"	.6469213	.1992958	.0291971	0	.1886383	0	.2022767	0	.1562719	0
3	1	3	"imd_3"	0	0	0	.9980702	0	.8739377	.591944	0	0	0
3	1	3	"imd_4"	0	0	0	0	.6587164	0	0	1	0	0
3	1	3	"imd_5"	0	.6774648	0	0	0	0	0	0	.7158374	.9971849
3	1	3	"obese4cat_2"	.0366329	1	0	0	.1079792	.9971671	0	.144363	0	0
3	1	3	"obese4cat_3"	.0101325	0	.0510949	.0312621	.0450997	0	.0691769	.0334555	.0697267	.0275258
3	1	3	"obese4cat_4"	.0031177	0	.0145985	.0108066	.0121422	0	.0201401	.0109991	.0192712	.0065687
3	1	3	"organ_transplant"	.0015588	.0035211	0	.0023157	.001301	.0070822	.0035026	.0034372	.0038542	.0012512
3	1	3	"other_immunosuppression"	.0015588	.0077465	0	.0084909	.008673	.0028329	.0148862	.004583	.0049054	.0062559
3	1	3	"other_neuro"	.0023383	.006338	.0218978	.0065612	.0069384	.0042493	.0061296	.0041247	.0038542	.0050047
3	1	3	"ra_sle_psoriasis"	.0265004	.0598592	.1678832	.0436125	.0494363	.0594901	.056042	.0421632	.0462509	.0434783
3	1	3	"reduced_kidney_function_cat_2"	.0046765	.0323944	.0510949	.0142802	.0221162	.0141643	.0157618	.0151237	.0252277	.0096966
3	1	3	"reduced_kidney_function_cat_3"	0	.0042254	0	.0011579	.0039029	.009915	.0087566	.0041247	.0084093	.0006256
3	1	3	"smoke_nomiss_2"	0	.3669014	0	.2713238	.9982654	.2535411	.3231173	0	.1941135	.2524242
3	1	3	"smoke_nomiss_3"	.1901793	.1591549	.189781	.1497491	0	.1373938	.1225919	.2227314	.2193413	.2611824
3	1	3	"spleen"	0	0	0	.0015438	.001301	.0014164	.0008757	.0011457	.0010512	.0018768
3	1	3	"stroke_dementia"	.0015588	.0183099	.0218978	.0119645	.0212489	.009915	.0236427	.0109991	.0234758	.0096966
3	0	4	"N"	.07325	.0876	.28905	.0319	.08945	.09205	.0448	.1035	.0892	.0992
3	0	4	"asthmacat_2"	.1174061	.1181507	.1072479	.3134796	.137507	.109723	.1607143	.1096618	.1059417	.1391129
3	0	4	"asthmacat_3"	.0191126	.0119863	.0188549	.0219436	.0212409	.020641	.0189732	.0193237	.0100897	.0226815
3	0	4	"cancer_exhaem_cat_2"	.0006826	.0057078	.0031136	.0031348	.0022359	.0048886	.0122768	.0028986	.0028027	.0030242
3	0	4	"cancer_exhaem_cat_3"	.0095563	.0176941	.0107248	.0109718	.0122974	.0076046	.0078125	.0140097	.0095291	.0115927
3	0	4	"cancer_exhaem_cat_4"	.0197952	.0262557	.0183359	.0172414	.0150922	.0244432	.0178571	.0198068	.0173767	.0196573
3	0	4	"cancer_haem_cat_2"	0	0	.0005189	0	.000559	.0010864	.0011161	.0004831	0	.0015121
3	0	4	"cancer_haem_cat_3"	.0006826	.0011416	.0012109	.0031348	.0016769	.0027159	.0022321	.0024155	.0028027	.0015121
3	0	4	"cancer_haem_cat_4"	.0013652	.0034247	.0032866	.0047022	.0039128	.0032591	.0022321	.0009662	.0022422	.0020161
3	0	4	"chronic_cardiac_disease"	.0389078	.0159817	.0359799	.0188088	.0229178	.038566	.046875	.0198068	.0095291	.0493952
3	0	4	"chronic_liver_disease"	.0054608	.005137	.0108978	.007837	.0089435	.0054318	.0089286	.0082126	.0033632	.0050403
3	0	4	"chronic_respiratory_disease"	.0143345	.0136986	.0152223	.0250784	.0178871	.0141228	.0524554	.0125604	.0112108	.0181452
3	0	4	"diabcat_2"	.1576792	.1130137	.1427089	.1442006	.1833427	.160239	.1116071	.1043478	.1311659	.1910282
3	0	4	"diabcat_3"	.0627986	.0245434	.0577755	.0203762	.0547792	.0559479	.0390625	.0405797	.0297085	.0665323
3	0	4	"diabcat_4"	.0348123	.0216895	.026639	.0250784	.038569	.0342205	.0290179	.02657	.0241031	.0372984
3	0	4	"htdiag_or_highbp"	.4921502	0	.477772	.0125392	.5159307	1	.4196429	.468116	0	.9828629
3	0	4	"imd_2"	0	0	0	.0031348	0	0	0	1	0	0
3	0	4	"imd_3"	0	.9937215	0	0	0	.8294405	0	0	0	0
3	0	4	"imd_4"	0	0	0	.6206896	.8261599	0	0	0	.9871076	.9551411
3	0	4	"imd_5"	.709215	0	.999308	.1018809	0	0	.921875	0	0	0
3	0	4	"obese4cat_2"	0	.2111872	.3283169	.0141066	1	.2172732	.1863839	.2304348	0	0
3	0	4	"obese4cat_3"	.7938567	.0861872	0	.0846395	0	.1243889	.1015625	.1091787	.1390135	.2247984
3	0	4	"obese4cat_4"	0	.048516	.097042	.0783699	0	.0814775	.0457589	.0550725	.0588565	.1754032
3	0	4	"organ_transplant"	0	0	.0027677	0	.0044718	.0021727	.0011161	.0009662	.0005605	.0035282
3	0	4	"other_immunosuppression"	.0450512	.0450913	.0745546	.0407524	.0564561	.0526888	.0256696	.0565217	.0588565	.0504032
3	0	4	"other_neuro"	.0054608	.0114155	.0100329	.0141066	.0050307	.0092341	.0133929	.0072464	.0028027	.0080645
3	0	4	"ra_sle_psoriasis"	.0273038	.0325342	.0326933	.0470219	.0402459	.0423683	.0691964	.0405797	.0297085	.0388105
3	0	4	"reduced_kidney_function_cat_2"	.040273	.0319635	.044629	.0344828	.0447177	.0521456	.0524554	.047343	.0308296	.0766129
3	0	4	"reduced_kidney_function_cat_3"	.0020478	0	.0038056	0	.0061487	.0086909	.0011161	.0024155	.0016816	.0090726
3	0	4	"smoke_nomiss_2"	.174744	.1917808	.2093063	.9420063	.1934041	.1982618	0	.2009662	0	.1985887
3	0	4	"smoke_nomiss_3"	0	.0896119	0	0	.0676356	.0695274	.9888393	.0637681	.1272421	.0972782
3	0	4	"spleen"	.003413	.0062785	.0067462	.0031348	.0061487	.0048886	.0089286	.0082126	.0084081	.0095766
3	0	4	"stroke_dementia"	.0102389	.0045662	.0133195	.0031348	.0089435	.0152091	.0200893	.0062802	.0056054	.0176411
3	1	4	"N"	.01795	.08195	.24215	.1212	.1221	.1093	.06525	.0855	.0528	.1018
3	1	4	"asthmacat_2"	0	.0854179	.0737146	.1093234	.1044226	.0809698	.1057471	.0935673	.094697	.1114931
3	1	4	"asthmacat_3"	0	.0061013	.0090853	.0090759	.0126945	.0096066	.016092	.0093567	.0151515	.0063851
3	1	4	"cancer_exhaem_cat_2"	0	.0061013	.0035102	.0016502	.002457	.0064044	.0022989	.0035088	.0037879	.0049116
3	1	4	"cancer_exhaem_cat_3"	0	.0122026	.0076399	.0094884	.010647	.0114364	.0045977	.0076023	.0075758	.0088409
3	1	4	"cancer_exhaem_cat_4"	0	.0073215	.0053686	.0074257	.011466	.0123513	.0084291	.0081871	.0113636	.0078585
3	1	4	"cancer_haem_cat_2"	0	.0006101	.0006195	.0012376	0	.0004575	0	.0005848	.0018939	.0014735
3	1	4	"cancer_haem_cat_3"	0	.0024405	.000413	.0008251	.000819	.0009149	.0038314	.0005848	.000947	.0019646
3	1	4	"cancer_haem_cat_4"	0	.0012203	.0030973	.0041254	.0036855	.0022873	.0038314	.002924	.0056818	.0058939
3	1	4	"chronic_cardiac_disease"	0	.0628432	.0309725	.0259901	.0515971	.0452882	.0482759	.0239766	.0804924	.0348723
3	1	4	"chronic_liver_disease"	0	.0146431	.0136279	.0107261	.0184275	.0141812	.0091954	.0105263	.0189394	.0098232
3	1	4	"chronic_respiratory_disease"	0	.0146431	.024778	.0185644	.0249795	.0215005	.010728	.0157895	.0217803	.0162083
3	1	4	"diabcat_2"	0	.1744967	0	.0957096	0	.13129	.1639847	.1017544	.9857954	.1100196
3	1	4	"diabcat_3"	0	.0744356	.0530663	.044967	.1015561	.073193	.0812261	.0321637	0	.0510806
3	1	4	"diabcat_4"	0	.0439292	.0361346	.029703	.043407	.0388838	.0475096	.0333333	0	.0294695
3	1	4	"htdiag_or_highbp"	0	.9914582	.3764196	0	.5769861	.9926807	.5908046	0	.6136364	.4754421
3	1	4	"imd_2"	0	0	0	0	0	0	0	0	0	.9990177
3	1	4	"imd_3"	0	.9920684	0	0	0	0	0	.9982456	0	0
3	1	4	"imd_4"	0	0	0	.9872112	0	.8559012	.7800766	0	0	0
3	1	4	"imd_5"	0	0	.9805905	0	.9074529	0	0	0	.8977273	0
3	1	4	"obese4cat_2"	0	.2702868	.1015899	0	.2907453	0	.9992337	.1538012	.2168561	.1925344
3	1	4	"obese4cat_3"	0	.0622331	.0427421	.0367162	.0561016	.1043001	0	.0362573	.0975379	.0579568
3	1	4	"obese4cat_4"	0	.0280659	.0146603	.0057756	.02457	.0384264	0	.0116959	.0416667	.0206287
3	1	4	"organ_transplant"	0	.0061013	.0016519	.0020627	.004914	.0068618	.0038314	.0005848	.0094697	.0024558
3	1	4	"other_immunosuppression"	0	.042709	.043981	.0383663	.0429975	.0448307	.0360153	.0292398	.0748106	.0388016
3	1	4	"other_neuro"	0	.0073215	.0051621	.0041254	.006552	.0082342	.0068966	.002924	.0056818	.0083497
3	1	4	"ra_sle_psoriasis"	0	.0244051	.0210613	.0185644	.0266175	.0187557	.0222222	.0245614	.0198864	.0211198
3	1	4	"reduced_kidney_function_cat_2"	0	.0896888	.0384059	.0264026	.0630631	.0704483	.0750958	.0409357	.0558712	.064833
3	1	4	"reduced_kidney_function_cat_3"	0	.0073215	.0028908	.0012376	.0085995	.0114364	.0068966	.0005848	.0113636	.0054028
3	1	4	"smoke_nomiss_2"	.2924791	.3148261	0	.2524753	.8579034	.2429094	.3455939	.2672515	.3570076	.2892927
3	1	4	"smoke_nomiss_3"	0	.1751068	.3865373	.2726898	0	.2008234	.1049808	.2035088	.1808712	.1684676
3	1	4	"spleen"	.0083565	.0030506	.0053686	.0028878	.005733	.0059469	.0030651	.0070175	.0018939	.0058939
3	1	4	"stroke_dementia"	0	.0201342	.0097047	.0066007	.0225225	.0228728	.0176245	.0076023	.0293561	.0112967
3	0	5	"N"	.163762	.011534	.1098013	.1138662	.225141	.1339363	.0077232	.0260149	.155988	.0522331
3	0	5	"asthmacat_2"	.0363016	.0748899	.0990282	.091477	.0898217	.0716995	.1118421	.1132813	.0615635	.2801556
3	0	5	"asthmacat_3"	.0027924	0	.0180472	.0102633	.0182803	.0075873	.0065789	.0097656	.0068404	.0330739
3	0	5	"cancer_exhaem_cat_2"	.0037232	0	.0032392	.0022311	.0045137	.0102428	0	0	.0019544	.0058366
3	0	5	"cancer_exhaem_cat_3"	.008067	0	.0185099	.0142793	.0173776	.0147951	0	.0761719	.0100977	.0223735
3	0	5	"cancer_exhaem_cat_4"	0	.938326	0	.0071397	.0200858	.0193475	.9013158	.0019531	0	.016537
3	0	5	"cancer_haem_cat_2"	0	.0044053	.0013882	.0008925	.000677	0	0	0	0	0
3	0	5	"cancer_haem_cat_3"	0	0	.0009255	.0013387	.0011284	.0011381	0	0	.0006515	.0019455
3	0	5	"cancer_haem_cat_4"	.0018616	.0132159	.0023137	.0031236	.0018055	.0037936	0	0	.0013029	.0019455
3	0	5	"chronic_cardiac_disease"	.0043438	.0176211	.014808	.0352521	.0322726	.0132777	.0065789	.0195313	.009772	.0700389
3	0	5	"chronic_liver_disease"	.0111697	.0044053	.007404	.0084784	.0124125	.0087253	0	.0097656	.0058632	.0184825
3	0	5	"chronic_respiratory_disease"	.0031027	.0088106	.0134197	.0133869	.0205371	.0068285	.0921053	.0078125	.0078176	.0262646
3	0	5	"diabcat_2"	0	.0837004	.0749653	.1280678	.1160009	.0770106	.0723684	.5234375	.0752443	.2548638
3	0	5	"diabcat_3"	.003413	.0837004	.0231374	.0432842	.0406229	.0147951	.0197368	.0136719	.0166124	.0875486
3	0	5	"diabcat_4"	.0055849	.0088106	.012957	.0178492	.0169262	.0132777	0	.0136719	.014658	.0418288
3	0	5	"htdiag_or_highbp"	0	.2334802	.2471078	1	.3407809	0	.256579	.0957031	.1472313	.7889105
3	0	5	"imd_2"	.5681043	.3744493	.3331791	.2838019	0	0	.1710526	.5664063	0	0
3	0	5	"imd_3"	0	0	0	.4618474	0	.9969651	.1118421	0	0	0
3	0	5	"imd_4"	0	.2995595	.342434	0	0	0	.2039474	0	.9612378	.7957199
3	0	5	"imd_5"	0	0	0	0	1	0	.1184211	0	0	0
3	0	5	"obese4cat_2"	0	.0792952	.0893105	.1503793	.1618145	.0861153	.1578947	.5957031	.0879479	.2918288
3	0	5	"obese4cat_3"	.0086876	.030837	.0509024	.0718429	.0724441	.0276935	.0394737	.015625	.0335505	.1254864
3	0	5	"obese4cat_4"	.0040335	.0088106	.0222119	.0294511	.0437824	.0091047	.0263158	.0058594	.0078176	.0700389
3	0	5	"organ_transplant"	0	0	0	.0022311	.0013541	.0003794	0	.0019531	0	.0038911
3	0	5	"other_immunosuppression"	.0049643	0	.0231374	.0093708	.0151207	.0106222	.0131579	.0097656	.0087948	.0223735
3	0	5	"other_neuro"	.0031027	.0264317	.003702	.0035698	.0060934	.0022762	0	.0058594	.0029316	.0097276
3	0	5	"ra_sle_psoriasis"	.0192367	.0220264	.0472004	.0437305	.0440081	.0280728	.0394737	.0371094	.0302932	.1245136
3	0	5	"reduced_kidney_function_cat_2"	.0031027	.0044053	.0060157	.0138331	.0139923	.0037936	.0723684	.015625	.0032573	.0321012
3	0	5	"reduced_kidney_function_cat_3"	0	0	.0004627	.0008925	.0018055	.0003794	0	0	.0003257	.0058366
3	0	5	"smoke_nomiss_2"	0	0	.994447	.0887996	.1800948	.1900607	.9013158	.0371094	0	.1410506
3	0	5	"smoke_nomiss_3"	.0452994	.1101322	0	.1079875	.1638456	.09522	0	.0859375	.1729642	.1070039
3	0	5	"spleen"	.0018616	0	.0009255	.0008925	.0015798	.0018968	0	0	0	.0009728
3	0	5	"stroke_dementia"	.0018616	.0220264	.0046275	.0080321	.0094787	.0045524	.0197368	.0058594	.0029316	.0184825
3	1	5	"N"	.1075231	.0070309	.1565388	.172509	.1113399	.0228505	.0938128	.1771796	.1146545	.0365609
3	1	5	"asthmacat_2"	.0672583	.4071428	.057427	.0707424	.0893099	.0637363	.0979657	.0705782	.0516864	0
